ANNO;TRIMESTRE;MES_DEL_TRIMESTRE;ID_EMPRESA;EMPRESA;INGRESOS_TOTALES;INGRESOS_POSPAGO;INGRESOS_PREPAGO;CONSUMO_PREPAGO_ON;CONSUMO_PREPAGO_OFF
2022;4;3;901104609;SETROC MOBILE GROUP SAS;0;0;0;0;0
2022;4;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;331820801;0;331820801;42901966;288918835
2022;4;3;901354361;PARTNERS TELECOM COLOMBIA SAS;2773986932;2431249694;342737238;47983213;294754025
2022;4;3;901470579;LOV TELECOMUNICACIONES SAS;4986494;0;4986494;392998;4593496
2023;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;97449579625;62745576918;34704002707;0;0
2023;1;1;830114921;COLOMBIA MOVIL  S.A ESP;27060908140;17188581499;9872326641;0;0
2023;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;52367149217;47907964857;4459184360;0;0
2023;1;1;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;465260;0;465260;0;0
2023;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1123117126;822861771;300255355;0;0
2023;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;794554676;0;794554676;0;0
2023;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1609127943;0;1609127943;0;0
2023;1;1;900973532;SUMA MOVIL S.A.S.;9536044;0;9536044;0;0
2023;1;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;314614559;0;314614559;0;0
2023;1;1;901354361;PARTNERS TELECOM COLOMBIA SAS;2835803134;2545899639;289903495;0;0
2023;1;1;901470579;LOV TELECOMUNICACIONES SAS;9585812;0;9585812;0;0
2023;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;93049655110;61176181850;31873473260;0;0
2023;1;2;830114921;COLOMBIA MOVIL  S.A ESP;26588781536;17461363463;9127418073;0;0
2023;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;49027842662;45638863720;3388978942;0;0
2023;1;2;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;856296;0;856296;0;0
2023;1;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;985892138;709142156;276749982;0;0
2023;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;740881693;0;740881693;0;0
2023;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1426228806;0;1426228806;0;0
2023;1;2;900973532;SUMA MOVIL S.A.S.;9755160;0;9755160;0;0
2023;1;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;284244793;0;284244793;0;0
2023;1;2;901354361;PARTNERS TELECOM COLOMBIA SAS;2904639038;2622718057;281920981;0;0
2023;1;2;901470579;LOV TELECOMUNICACIONES SAS;10138497;0;10138497;0;0
2023;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;94683161312;60564748792;34118412520;0;0
2023;1;3;830114921;COLOMBIA MOVIL  S.A ESP;28574136406;17938940479;10635195927;0;0
2023;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;54790374078;50220083085;4570290993;0;0
2023;1;3;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;675911;0;675911;0;0
2023;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;944332525;647186202;297146323;0;0
2023;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;820516960;0;820516960;0;0
2023;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1567215893;0;1567215893;0;0
2023;1;3;900973532;SUMA MOVIL S.A.S.;9551549;0;9551549;0;0
2023;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;306194762;0;306194762;0;0
2023;1;3;901354361;PARTNERS TELECOM COLOMBIA SAS;3078874954;2785743453;293131501;0;0
2023;1;3;901470579;LOV TELECOMUNICACIONES SAS;12061820;0;12061820;0;0
2023;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;90839238515;58092994385;32746244130;0;0
2023;2;1;830114921;COLOMBIA MOVIL  S.A ESP;26833028208;17711525221;9121502987;0;0
2023;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;48825994552;45521529607;3304464945;0;0
2023;2;1;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;818342;0;818342;0;0
2023;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;902354112;624183454;278170658;0;0
2023;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;783265792;0;783265792;0;0
2023;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1479863816;0;1479863816;0;0
2023;2;1;900973532;SUMA MOVIL S.A.S.;9738335;0;9738335;0;0
2023;2;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;276455858;0;276455858;0;0
2023;2;1;901354361;PARTNERS TELECOM COLOMBIA SAS;3035209529;2908290128;126919401;0;0
2023;2;1;901470579;LOV TELECOMUNICACIONES SAS;12303211;0;12303211;0;0
2023;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;97710536837;64129667481;33580869356;0;0
2023;2;2;830114921;COLOMBIA MOVIL  S.A ESP;27641714516;17665570518;9976143998;0;0
2023;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;50816382163;46901303027;3915079136;0;0
2023;2;2;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;877875;0;877875;0;0
2023;2;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;899856872;616497319;283359553;0;0
2023;2;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;828796443;0;828796443;0;0
2023;2;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1524994289;0;1524994289;0;0
2023;2;2;900973532;SUMA MOVIL S.A.S.;12149022;0;12149022;0;0
2023;2;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;282633127;0;282633127;0;0
2023;2;2;901354361;PARTNERS TELECOM COLOMBIA SAS;3204736382;2995555499;209180883;0;0
2023;2;2;901470579;LOV TELECOMUNICACIONES SAS;12891334;0;12891334;0;0
2023;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;93139092329;61572003075;31567089254;0;0
2023;2;3;830114921;COLOMBIA MOVIL  S.A ESP;27321519338;17667421870;9654097468;0;0
2023;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;49896664586;46170837813;3725826773;0;0
2023;2;3;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;1038989;0;1038989;0;0
2023;2;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;828955082;571206246;257748836;0;0
2023;2;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;628093383;0;628093383;0;0
2023;2;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1431394696;0;1431394696;0;0
2023;2;3;900973532;SUMA MOVIL S.A.S.;12324365;0;12324365;0;0
2023;2;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;266798288;0;266798288;0;0
2023;2;3;901354361;PARTNERS TELECOM COLOMBIA SAS;3193137520;3053257022;139880498;0;0
2023;2;3;901470579;LOV TELECOMUNICACIONES SAS;12369825;0;12369825;0;0
